CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,blast_transient_spectroscopic_class,blast_transient_photometric_class,blast_host_name,blast_host_ra_deg,blast_host_dec_deg,blast_host_redshift,blast_host_EBV_MW,blast_local_log_mass_50,blast_local_log_sfr_50,blast_local_log_ssfr_50,blast_local_log_age_50,blast_local_mass_surviving_ratio,blast_global_log_mass_50,blast_global_log_sfr_50,blast_global_log_ssfr_50,blast_global_log_age_50,blast_global_mass_surviving_ratio
2010gn,56,0.03147,0.00086,0.03123,6e-05,0.03136,6e-05,16.6589,0.272567,35.9119,0.273901,-9.0,0,0,-0.103919,0.059729,-0.777601,0.33601,16.5552,0.0453483,0.00428453,0.000178954,0.00389554,-2.27715e-05,-7.02745e-06,259.458,40.8811,-999,-999,-9.0,-70.0449,250,0.0261803,8.98332,0.021,55391.6,0.275,18,5.75642,0.99709,0.1605,0.0603,0.0506,0.004,1.0,0.005,Ia,,2010gn,259.45875818,40.88139816,0.030878,0.0261748861894011,8.651443659800748,-1.416768848183091,-10.081239070291067,7.336886276062527,0.5788354292035651,9.024840618063124,-0.8623866678666889,-9.88943849444732,7.513297858326718,0.58035147578339
CSS160428,150,0.03148,0.00087,0.03081,0.00015,0.03029,0.00015,16.4487,0.162055,35.7017,0.164289,-9.0,0,1,-0.057822,0.032365,0.8256,0.14949,16.1861,0.0364702,0.00601971,0.000202204,-0.000185429,-1.49032e-06,-5.65096e-06,200.78,52.6491,-999,-999,-9.0,-196.002,250,0.00952833,10.078,0.1,57517.6,0.2586,10,20.184,0.0275592,0.076,0.0609,-0.0144,0.001,1.0,0.003,SN Ia,,CSS160428,200.78009707,52.64932259,,0.0095295613631606,7.993604199002572,-1.9295498883269675,-9.998624798398868,6.728235897046429,0.5962781879728488,,,,,
2006en,57,0.03162,0.00086,0.03081,1e-05,0.03198,1e-05,16.3944,0.192354,35.6474,0.19424,-9.0,0,1,0.03606,0.029484,-0.171952,0.14609,16.5072,0.0484629,0.00447841,0.000199898,-0.00060446,4.8501e-06,-4.5538e-06,347.521,30.2233,-999,-999,-9.0,-236.154,250,0.0552784,10.183,-9.0,53973.5,0.3536,41,25.919,0.96805,0.0671,0.06,-0.0765,0.002,1.0,0.009,SN Ia,,2006en,347.51963529,30.22430607,0.03200333,0.055301172286272,9.846545465843167,0.0997963182092457,-9.8350766638127,7.093104377641637,0.60632113751196,11.56974193396128,1.8738365113463915,-9.708039925363911,9.058223880450246,0.5755118487221016
2006en,64,0.03162,0.00086,0.03081,1e-05,0.03198,1e-05,16.4317,0.186128,35.6847,0.188076,-9.0,0,1,0.023112,0.029649,-0.46389,0.09966,16.5576,0.0522806,0.00427533,0.000205867,-0.000173504,-2.45665e-07,-4.3167e-06,347.521,30.2233,-999,-999,-9.0,-236.154,250,0.0552784,10.183,0.058,53973.2,0.0112,29,57.013,0.00143153,0.069,0.06,-0.0664,0.002,1.0,0.008,SN Ia,,2006en,347.51963529,30.22430607,0.03200333,0.055301172286272,9.846545465843167,0.0997963182092457,-9.8350766638127,7.093104377641637,0.60632113751196,11.56974193396128,1.8738365113463915,-9.708039925363911,9.058223880450246,0.5755118487221016
2008bq,5,0.03166,0.00087,0.03279,0.00014,0.03232,0.00014,16.4749,0.175991,35.7279,0.17805,-9.0,0,1,0.013262,0.02537,0.36029,0.039658,16.4518,0.0545161,0.00471292,0.000236641,-0.00027968,2.00151e-06,-4.43739e-06,100.26,-38.0386,-999,-999,-9.0,328.616,250,0.0777647,10.9133,10.0,54564.0,0.0801,61,101.103,0.000953806,0.0544,0.0606,-0.0634,0.001,1.0,0.007,SNIa,,,,,,,,,,,,,,,,
ASASSN-16oz,150,0.03192,0.00218,0.03207,0.002,0.031,0.002,16.2062,0.274741,35.4592,0.276064,-9.0,0,1,-0.039578,0.036562,1.49117,0.18574,15.9323,0.0501589,0.00760498,0.000351335,0.000772264,-1.50056e-05,-1.00314e-05,135.056,-13.634,-999,-999,-9.0,42.8736,250,0.0468263,8.01111,0.008,57749.9,0.2813,7,5.28065,0.62576,0.0844,0.1506,0.016,0.001,1.0,0.006,SN Ia,,ASASSN-16oz,135.05645054,-13.63639247,,,8.378986936983967,-1.3026942364371517,-9.702403235223713,5.9710864272660835,0.6146072762364646,7.724101912486176,-0.9020579965589824,-8.67660979956066,6.107651912447128,0.6583986081712687
010026,15,0.03236,0.00086,0.03174,3e-05,0.03123,3e-05,16.4216,0.200299,35.6746,0.20211,-9.0,0,1,-0.031578,0.032595,-0.409321,0.082041,16.4521,0.0382227,0.00471142,0.000165863,0.000205188,-3.70719e-06,-4.74179e-06,160.674,58.8438,-999,-999,14.8541,-178.946,250,0.00699953,9.61222,0.01,55248.0,0.0796,15,20.5415,0.15213,0.0712,0.0586,0.0154,0.012,1.0,0.01,SN Ia,,sn010026,160.67162887,58.84419526,0.03122595,0.0070232167467474,8.998061153998751,-1.110516706807806,-10.151261160263552,7.177909398446278,0.5852689953288255,10.192991372899671,0.3345092897599302,-9.859193104563378,7.040660704573879,0.5968904423020395
2007ai,5,0.0326,0.00087,0.03212,0.00015,0.03176,0.00015,16.6032,0.257396,35.8562,0.258808,-9.0,0,0,0.12338,0.055143,1.00077,0.099942,16.7685,0.18604,0.00352059,0.00060325,-0.00163823,1.68027e-05,-3.03732e-05,243.224,-21.6302,-999,-999,-9.0,-141.191,250,0.28494,10.7402,0.12,54174.1,0.1834,42,63.9024,0.0162654,0.0771,0.0589,-0.121,0.003,1.0,0.018,Ia-91T,,2007ai,243.22241088,-21.62329442,0.031662,0.2851266711950302,8.52453322452385,-1.3045466052548778,-9.837279622828976,7.718251652077333,0.5776097287989144,10.839442226260992,0.8926835963075703,-9.907792665492162,4.72200605188827,0.6139214999097322
2007ai,64,0.0326,0.00087,0.03212,0.00015,0.03176,0.00015,16.6047,0.293379,35.8577,0.294619,-9.0,0,0,0.15406,0.051342,1.25446,0.23182,16.8082,0.17,0.00339399,0.000531412,-0.00148271,9.75616e-06,-2.35383e-05,243.224,-21.6302,-999,-999,-9.0,-141.191,250,0.28494,10.7402,3.632,54174.1,0.3733,25,31.4,0.17611,0.0956,0.0589,-0.1402,0.005,1.0,0.021,Ia-91T,,2007ai,243.22241088,-21.62329442,0.031662,0.2851266711950302,8.52453322452385,-1.3045466052548778,-9.837279622828976,7.718251652077333,0.5776097287989144,10.839442226260992,0.8926835963075703,-9.907792665492162,4.72200605188827,0.6139214999097322
2007ux,5,0.03264,0.00086,0.03183,1e-05,0.0307,1e-05,16.6278,0.188113,35.8808,0.19004,-9.0,0,1,0.044949,0.023599,-1.93734,0.051458,17.0308,0.0333747,0.00276481,8.49882e-05,-0.000198597,3.41428e-07,-1.48835e-06,152.333,14.9924,-999,-999,-9.0,-233.209,250,0.0386548,10.0948,0.01,54465.2,0.008,48,185.686,4.428120000000001e-18,0.055,0.0581,-0.0742,0.001,1.0,0.01,SN Ia,,2007ux,152.33203416,14.99095044,0.03069888,0.0386266709119081,9.115597162639526,-0.8734972424609846,-9.980972906291456,7.430821508795411,0.5887637361369951,10.45202107519983,-1.7380347665772902,-12.20193455112832,9.096450802342009,0.5707599221773253
2007ux,65,0.03264,0.00086,0.03183,1e-05,0.0307,1e-05,16.4126,0.273194,35.6656,0.274525,-9.0,0,0,0.14701,0.038631,-2.51403,0.10771,17.1482,0.0562283,0.00248154,0.000128515,-0.000479025,3.82974e-07,-3.78403e-06,152.333,14.9924,-999,-999,-9.0,-233.209,250,0.0386548,10.0948,0.123,54465.7,0.3415,57,94.9124,0.0012061,0.0885,0.0581,-0.1423,0.005,1.0,0.021,SN Ia,,2007ux,152.33203416,14.99095044,0.03069888,0.0386266709119081,9.115597162639526,-0.8734972424609846,-9.980972906291456,7.430821508795411,0.5887637361369951,10.45202107519983,-1.7380347665772902,-12.20193455112832,9.096450802342009,0.5707599221773253
ASASSN-15pr,150,0.03264,0.00087,0.03189,0.00015,0.03309,0.00015,16.6552,0.19632,35.9082,0.198168,-9.0,0,1,-0.055939,0.044616,-0.669639,0.2244,16.6543,0.0661809,0.00391077,0.00023838,-0.0049346,3.2168e-05,-1.00805e-05,346.664,-12.5728,-999,-999,-9.0,-217.887,250,0.0294079,9.55707,0.002,57282.9,0.837,8,12.6701,0.17811,0.0952,0.0588,0.0209,0.001,1.0,0.006,SN Ia,,ASASSN-15pr,346.66510496,-12.57314153,0.033093,0.0294067567586898,9.210301367259897,-1.1065823707544409,-10.31022789139915,7.460422543865576,0.5867813249848453,10.066258122089398,-0.0106329517496467,-10.111862024710115,8.11279820858864,0.5819330746984234
2008gl,65,0.03272,0.00088,0.03246,0.00016,0.03354,0.00016,16.4108,0.153695,35.6638,0.156049,-9.0,0,0,-0.044974,0.028451,-1.48661,0.098977,16.5278,0.0341714,0.00439427,0.000138301,-9.33662e-05,-1.40633e-06,-3.25896e-06,20.2284,4.8053,-999,-999,-9.0,-75.1477,250,0.0243463,11.1311,0.432,54768.5,0.1023,29,12.6891,0.99626,0.0658,0.0593,-0.0157,0.001,1.0,0.003,Ia,,2008gl,20.22802717,4.80433007,,0.0243596688657999,8.818425715848292,-1.4437609387084005,-10.32940271631421,7.112082614348223,0.591355408840876,9.407734355728373,-0.8600455447430311,-10.26520655709349,6.382379094283802,0.5993529204984482
2008gl,51,0.03272,0.00088,0.03246,0.00016,0.03354,0.00016,16.3836,0.167699,35.6366,0.169859,-9.0,0,0,0.003104,0.024841,-1.25791,0.17217,16.5822,0.0301507,0.00417961,0.000116067,0.000397875,-6.2125e-06,-2.20633e-06,20.2284,4.8053,-999,-999,-9.0,-75.1477,250,0.0243463,11.1311,0.002,54768.1,0.1643,37,18.2083,0.99594,0.0635,0.0593,-0.049,0.001,1.0,0.006,Ia,,2008gl,20.22802717,4.80433007,,0.0243596688657999,8.818425715848292,-1.4437609387084005,-10.32940271631421,7.112082614348223,0.591355408840876,9.407734355728373,-0.8600455447430311,-10.26520655709349,6.382379094283802,0.5993529204984482
2008gl,5,0.03272,0.00088,0.03246,0.00016,0.03354,0.00016,16.3901,0.145945,35.6431,0.148421,-9.0,0,0,-0.028016,0.022318,-1.37868,0.035499,16.5318,0.0263207,0.004378,0.000106132,-0.000158348,3.90209e-07,-1.80161e-06,20.2284,4.8053,-999,-999,-9.0,-75.1477,250,0.0243463,11.1311,0.02,54768.7,0.0589,62,43.9209,0.96026,0.0533,0.0593,-0.0275,0.001,1.0,0.003,Ia,,2008gl,20.22802717,4.80433007,,0.0243596688657999,8.818425715848292,-1.4437609387084005,-10.32940271631421,7.112082614348223,0.591355408840876,9.407734355728373,-0.8600455447430311,-10.26520655709349,6.382379094283802,0.5993529204984482
SN2016hpx,150,0.03282,0.00098,0.0337,0.00046,0.03338,0.00046,16.3799,0.202232,35.6329,0.204026,-9.0,0,1,-0.028927,0.037089,0.83599,0.1692,16.2306,0.0476938,0.00577786,0.000253808,0.000675607,-1.48216e-05,-8.02999e-06,90.8194,-26.8986,-999,-999,-9.0,254.849,250,0.0245107,9.09468,0.013,57703.9,0.2153,5,15.2925,0.00918294,0.0832,0.0659,0.0111,0.001,1.0,0.008,SN Ia,,SN2016hpx,90.81843819,-26.89855471,,0.0245070894062519,9.093307076807063,-0.8473595571726573,-9.950875594665323,6.409452116208127,0.6029634601409039,9.741245359907929,-0.1028575589369255,-9.851272264354328,6.659526419670794,0.5926314951098681
SN2017cii,150,0.03289,0.00086,0.03337,1e-05,0.03323,1e-05,16.5851,0.176607,35.8381,0.178659,-9.0,0,1,-0.115009,0.036509,0.33544,0.15317,16.2878,0.0600732,0.00548104,0.000303263,-0.00124793,1.18157e-05,-9.17209e-06,248.333,23.7313,-999,-999,-9.0,138.77,250,0.0579897,8.8988,0.002,57837.4,0.5833,8,14.0151,0.0813729,0.078,0.0577,0.0555,0.001,1.0,0.004,SN Ia,,SN2017cii,248.33314788,23.73226944,0.03323783,0.0581650809943675,8.71828435418649,-1.0540108132828805,-9.780574254985632,7.032984503189226,0.5892318027530422,9.55248436706198,-0.4993216300835118,-10.050785457531603,6.225772004348526,0.5892109964538825
2006te,64,0.0329,0.00086,0.03212,1e-05,0.03155,1e-05,16.4718,0.151157,35.7248,0.15355,-9.0,0,1,-0.08068,0.030485,-0.090751,0.098736,16.2935,0.0452019,0.0054524,0.000226997,-0.00084691,6.45083e-06,-5.81835e-06,122.929,41.5547,-999,-999,-9.0,-227.18,250,0.0389139,10.4808,0.076,54097.1,0.3658,39,50.6305,0.10049,0.0661,0.0577,0.0054,0.001,1.0,0.003,SN Ia,,2006te,122.93116659,41.55500573,0.03154785,0.0388685764372348,9.274198715920605,-0.8135131476361002,-10.143526991066278,7.192569669452835,0.5888132662840135,10.631412781733191,0.006772576115221,-10.62004595351032,10.816333824373698,0.5637024658055214
2006os,5,0.03294,0.00088,0.03212,0.00019,0.03285,0.00019,16.5462,0.324902,35.7992,0.326022,-9.0,0,0,0.27902,0.030982,-0.668765,0.060653,17.3448,0.0837713,0.00207056,0.000159756,-0.000278608,9.76059e-07,-3.91559e-06,43.7542,16.0097,-999,-999,-9.0,-239.41,250,0.12544,10.8407,0.15,54065.2,0.153,43,74.4101,0.00207554,0.0607,0.059,-0.2153,0.014,1.0,0.025,SNIa,,2006os,43.75239202,16.01245216,0.032809,0.1258833333849907,9.487231680981411,-0.3030504052911044,-9.795389403426157,7.347900875574531,0.6034364907652067,11.099734083767837,0.2122970676789035,-10.884500838512364,8.679967586734172,0.5794123930224817
2004as,57,0.03296,0.00086,0.0325,1e-05,0.03139,1e-05,16.4794,0.218528,35.7324,0.22019,-9.0,0,1,0.027296,0.019024,-0.251932,0.087269,16.6528,0.0226211,0.00391643,8.15982e-05,0.000126786,-1.27113e-06,-1.29794e-06,171.413,22.8304,-999,-999,-9.0,-136.074,250,0.0131774,8.76504,-9.0,53085.6,0.0594,64,87.5825,0.0268203,0.0436,0.0576,-0.0006,0.004,1.0,0.016,SN Ia,,2004as,171.3754,22.714,0.022082,0.0133145729266107,8.366211928629703,-1.8213101236316696,-10.194313078128925,6.580212329321922,0.5868532332134503,,,,,
2004as,63,0.03296,0.00086,0.0325,1e-05,0.03139,1e-05,16.6377,0.22412,35.8907,0.225741,-9.0,0,1,0.021543,0.028066,0.42134,0.13801,16.6988,0.0322341,0.00375385,0.000111447,8.83673e-05,-2.74325e-06,-2.69086e-06,171.413,22.8304,-999,-999,-9.0,-136.074,250,0.0131774,8.76504,0.06,53086.3,0.148,16,37.7745,0.00162947,0.0658,0.0576,0.0043,0.004,1.0,0.015,SN Ia,,2004as,171.3754,22.714,0.022082,0.0133145729266107,8.366211928629703,-1.8213101236316696,-10.194313078128925,6.580212329321922,0.5868532332134503,,,,,
ASASSN-16bc,150,0.03298,0.00087,0.03314,0.00015,0.03194,0.00015,16.3634,0.165831,35.6164,0.168015,-9.0,0,0,-0.159366,0.033395,0.5932,0.12076,15.9166,0.0472603,0.00771546,0.000335841,-0.000293786,-4.70514e-06,-8.85683e-06,181.357,-21.4004,-999,-999,-9.0,45.2689,250,0.0477731,10.3011,0.002,57430.1,0.1267,10,50.2166,2.43504e-07,0.0773,0.0582,0.0811,0.002,1.0,0.002,SN Ia,,ASASSN-16bc,181.35378663,-21.39921003,0.031939,0.0476677101105451,8.739444138056081,-1.2717656297335105,-10.033557354463538,7.095412902518674,0.5834308416336856,10.657848925628391,0.2511042244107042,-10.416972577107172,8.109762521638434,0.5785443034657883
2008gp,5,0.03333,0.00088,0.03245,0.0002,0.03303,0.0002,16.4113,0.148513,35.6643,0.150947,-9.0,0,0,-0.161762,0.027151,-0.140482,0.02563,16.0703,0.0685568,0.00669707,0.000422874,-0.000210931,2.44313e-06,-8.84661e-06,50.753,1.3619,-999,-999,-9.0,-257.669,250,0.10369,10.4696,0.04,54779.8,0.0301,75,133.82,3.51728e-05,0.0545,0.0583,0.0861,0.004,1.0,0.002,SN Ia,,2008gp,50.74993982,1.3657677,0.033026,0.1034689845144748,8.947278973619323,-1.5060497240970288,-10.452065186715206,7.136398969549672,0.5858461332863557,10.79310137541998,0.2660370406122808,-10.532805907136686,7.257046359711975,0.5863907327029237
2008gp,51,0.03333,0.00088,0.03245,0.0002,0.03303,0.0002,16.4738,0.160376,35.7268,0.162633,-9.0,0,1,-0.130539,0.031345,-0.205011,0.33919,16.209,0.0725705,0.00589384,0.000393944,0.00184882,-1.86792e-05,-9.56875e-06,50.753,1.3619,-999,-999,-9.0,-257.669,250,0.10369,10.4696,-9.0,54779.6,0.2606,26,7.82743,0.99978,0.0748,0.0583,0.0562,0.002,1.0,0.003,SN Ia,,2008gp,50.74993982,1.3657677,0.033026,0.1034689845144748,8.947278973619323,-1.5060497240970288,-10.452065186715206,7.136398969549672,0.5858461332863557,10.79310137541998,0.2660370406122808,-10.532805907136686,7.257046359711975,0.5863907327029237
